Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-03-27,99219.37393777411,100085.91868832236,98352.82918722587,98786.1015625,196936,0.0,0
2018-03-28,97919.55575440529,99219.37286618943,97486.28338381057,98352.828125,128820,0.0,0
2018-03-29,97919.55228625542,100519.18641774892,97486.2799310065,100085.9140625,272415,0.0,0
2018-03-30,100952.46770608836,101385.74009967672,100085.92291891163,100519.1953125,125217,0.0,0
2018-04-02,101385.7308954832,104418.63737526261,101385.7308954832,103118.8203125,423187,0.0,0
2018-04-03,102685.5479582458,103552.09266675421,101819.0032497374,103118.8203125,189585,0.0,0
2018-04-04,102685.54819399351,102685.54819399351,98786.09699675324,100085.9140625,278254,0.0,0
2018-04-05,100952.46234856828,100952.46234856828,97486.28338381057,98352.828125,328074,0.0,0
2018-04-06,98786.09699675324,100085.9140625,97919.55228625542,100085.9140625,190298,0.0,0
2018-04-09,98786.09484170306,99652.63953329696,97919.55015010918,99219.3671875,155266,0.0,0
2018-04-10,99652.64631304823,99652.64631304823,98352.82918722587,98786.1015625,203363,0.0,0
2018-04-11,98352.82249590612,100085.9118790939,97919.55015010918,99219.3671875,188103,0.0,0
2018-04-12,99219.37286618943,99652.64523678414,98352.828125,98352.828125,259276,0.0,0
2018-04-13,98352.82249590612,99219.3671875,97919.55015010918,99219.3671875,142080,0.0,0
2018-04-16,99219.3671875,99652.63953329696,98352.82249590612,99219.3671875,117717,0.0,0
2018-04-17,98786.10049559471,99219.37286618943,97919.55575440529,98352.828125,171408,0.0,0
2018-04-18,97919.5625,99652.65210176991,97053.01769911505,97919.5625,386386,0.0,0
2018-04-19,97053.01244343891,97486.28482041856,95319.92293552037,95753.1953125,451298,0.0,0
2018-04-20,96186.46980100896,97053.01457399102,95753.19741451793,96619.7421875,275899,0.0,0
2018-04-23,97053.00545851528,99652.63953329696,96186.4607669214,99219.3671875,349647,0.0,0
2018-04-24,99652.64594414894,102252.28018617022,99219.37357047873,101819.0078125,457997,0.0,0
2018-04-25,101819.00674412394,102252.27911324787,99652.64489850428,101385.734375,172923,0.0,0
2018-04-26,101819.0032497374,103985.36502100842,100952.458541229,103118.8203125,351272,0.0,0
2018-04-27,102685.55834227469,103552.10313841203,100085.92395386267,100952.46875,212599,0.0,0
2018-04-30,101385.734375,101819.00674412394,100085.91726762822,101385.734375,111990,0.0,0
2018-05-02,100952.45657068778,100952.45657068778,98786.09484170306,99219.3671875,204801,0.0,0
2018-05-03,98786.10049559471,99652.64523678414,97919.55575440529,98352.828125,139961,0.0,0
2018-05-04,97919.56145833334,99219.37864583333,97053.01666666666,97486.2890625,169007,0.0,0
2018-05-08,97053.01666666666,97919.56145833334,97053.01666666666,97486.2890625,170627,0.0,0
2018-05-09,97053.0078125,98352.82488141741,96619.73545619419,97053.0078125,139101,0.0,0
2018-05-10,97053.0078125,98786.09723772321,97053.0078125,97053.0078125,221126,0.0,0
2018-05-11,97486.27780431224,100085.9118790939,97486.27780431224,99219.3671875,265701,0.0,0
2018-05-14,98352.82249590612,100519.18422489084,98352.82249590612,99219.3671875,194643,0.0,0
2018-05-15,98786.10625,99219.37864583333,97053.01666666666,97486.2890625,178306,0.0,0
2018-05-16,97486.29009955752,98786.10730088495,96619.74529867257,97919.5625,177642,0.0,0
2018-05-17,97486.2801688058,97919.5525251116,96619.73545619419,97053.0078125,207402,0.0,0
2018-05-18,96619.73545619419,97053.0078125,95753.19074358259,97053.0078125,205619,0.0,0
2018-05-21,97053.00563063064,97053.00563063064,95753.18859093469,96186.4609375,140020,0.0,0
2018-05-23,95319.92293552037,95753.1953125,94886.65055854073,95753.1953125,179784,0.0,0
2018-05-24,95319.91071428571,95753.18303571429,92720.27678571429,94020.09375,302075,0.0,0
2018-05-25,93586.83382009345,94020.10619889018,91853.74430490653,92720.2890625,325777,0.0,0
2018-05-28,92720.28692511794,93153.5592939269,90987.19744988208,91853.7421875,243235,0.0,0
2018-05-29,91853.7510269953,93153.56825850939,91420.47861649061,92287.0234375,142235,0.0,0
2018-05-30,91420.47296511628,94886.65203488371,88387.56627906975,93153.5625,765692,0.0,0
2018-05-31,92287.02408222087,92287.02408222087,88820.84477396845,89254.1171875,793402,0.0,0
2018-06-01,89254.10045731708,90120.64512195122,88387.55579268292,88820.828125,302214,0.0,0
2018-06-04,89254.1171875,90553.93442809467,88820.84477396845,89254.1171875,215713,0.0,0
